time,row,col,demand
699,6,3,22
315,5,0,0
306,5,5,15
534,1,5,25
392,7,3,0
7,6,5,41
202,2,6,5
593,5,2,0
10,7,3,3
58,1,2,201
31,3,3,9
356,4,0,6
111,4,4,54
245,0,7,17
660,6,3,0
555,3,4,110
578,3,2,44
141,0,0,4
56,6,6,0
674,4,2,0
724,6,0,0
299,7,1,0
28,2,7,6
82,7,7,0
407,4,7,149
466,5,2,0
207,2,2,16
585,2,0,0
441,5,7,0
269,2,5,18
400,4,5,53
577,0,7,362
712,0,0,0
608,7,5,0
149,3,1,0
225,2,3,0
286,7,2,0
452,5,6,13
566,4,4,152
97,1,4,10
96,2,4,54
223,1,1,0
308,6,6,0
604,7,5,18
583,3,1,0
122,2,0,7
36,2,4,149
552,1,3,158
360,5,7,35
487,5,2,0
119,6,2,0
695,2,1,0
116,1,0,6
633,3,5,11
237,5,2,0
195,0,1,0
719,3,1,35
179,1,7,0
675,2,4,95
235,4,5,50
634,0,0,0
217,4,0,0
140,6,3,39
113,3,4,10
187,3,1,19
308,3,4,58
698,4,7,212
605,1,7,92
176,1,6,0
313,5,3,10
118,3,0,0
233,3,0,0
99,1,5,20
408,4,2,0
619,7,1,0
166,6,5,30
246,0,4,0
316,0,4,32
23,6,4,0
27,1,7,3
134,2,5,111
166,3,7,234
18,7,2,0
444,5,1,0
440,7,7,0
427,3,5,180
373,6,1,0
120,2,3,35
379,2,3,103
358,0,5,605
89,3,0,0
531,4,6,65
526,2,1,0
55,3,4,0
234,4,3,29
503,2,0,0
404,3,1,0
294,2,7,15
725,6,3,82
396,1,6,83
170,5,7,0
645,0,4,49
191,4,6,27
272,7,7,0
601,1,4,110
579,7,3,0
544,2,2,31
659,0,2,12
151,7,3,0
145,2,6,62
563,2,2,0
228,0,7,8
4,3,2,0
285,7,4,5
310,0,7,215
298,1,0,0
242,2,3,58
533,0,6,80
184,2,2,24
723,0,4,309
698,1,1,0
699,1,4,35
474,4,5,77
631,6,0,0
482,2,5,203
231,5,5,26
219,5,6,16
57,7,4,3
409,7,3,0
682,1,7,12
285,0,2,9
384,3,1,18
222,3,3,0
179,7,7,0
504,7,6,47
65,6,3,0
142,2,0,4
268,2,1,0
722,1,4,59
69,4,4,45
267,3,5,23
245,2,1,0
226,3,5,8
377,1,1,0
626,5,0,0
335,3,0,10
99,2,4,10
418,4,2,0
96,0,1,6
466,0,4,13
453,5,3,8
402,4,3,18
618,6,4,36
71,2,4,57
381,3,6,341
518,2,6,67
355,5,1,6
397,1,3,126
237,6,4,13
12,2,3,194
72,4,1,10
527,5,1,0
359,0,2,54
544,1,3,310
201,0,4,5
72,7,2,16
51,4,3,6
257,5,2,0
423,0,3,39
22,6,4,8
347,5,5,6
61,2,2,30
585,0,3,34
141,5,5,87
218,5,5,21
553,6,5,26
146,2,1,0
516,4,1,15
19,6,5,17
590,1,1,0
322,3,0,0
573,5,7,58
711,6,4,0
204,1,2,8
112,0,6,10
32,4,1,9
368,2,3,0
223,2,2,0
147,3,5,30
219,1,0,0
579,3,4,54
252,4,6,31
495,1,3,181
266,2,0,5
719,1,7,212
125,4,2,0
717,0,1,0
287,6,3,0
670,0,7,267
413,0,4,12
43,3,5,1089
219,2,2,13
686,5,3,0
551,2,7,151
200,5,3,0
314,0,0,0
65,2,5,482
578,2,7,88
426,6,6,0
719,7,6,35
721,4,1,236
214,4,5,161
553,6,7,26
546,0,4,71
208,1,5,149
43,0,0,29
197,1,6,8
457,2,1,13
599,0,1,0
697,3,2,35
65,1,0,0
224,7,1,0
580,7,6,10
31,6,3,0
533,6,5,25
260,3,7,39
228,0,4,8
28,4,7,0
318,3,0,0
667,3,0,0
350,6,1,0
726,5,0,0
330,6,0,0
680,0,3,21
656,0,2,0
176,7,3,0
287,6,7,9
269,1,7,0
474,6,6,21
388,2,5,48
220,1,7,5
365,5,7,22
576,4,2,0
575,5,6,419
58,4,2,0
389,4,0,0
692,0,0,0
614,4,1,18
666,0,4,102
87,4,5,162
52,4,3,64
240,5,5,44
246,7,6,5
39,7,6,46
258,4,2,0
398,7,1,0
596,1,3,115
692,6,6,0
176,3,2,0
93,7,4,12
156,4,3,4
535,4,5,9
408,7,3,7
47,1,2,14
592,1,1,34
679,2,5,12
723,6,5,59
455,6,0,0
413,3,7,12
273,3,6,14
209,3,7,12
27,5,0,0
72,4,2,0
726,6,1,0
310,0,1,6
42,6,2,11
574,3,0,0
10,7,2,0
716,5,5,78
394,0,7,11
31,6,4,3
203,5,5,8
252,1,3,31
379,0,3,63
495,1,2,167
533,3,7,49
715,3,2,35
213,7,0,0
239,0,1,5
305,0,1,34
481,4,2,22
87,0,2,26
445,3,4,58
142,4,5,129
468,6,4,0
227,6,1,0
14,0,7,101
366,5,7,17
107,0,3,13
1,1,2,0
478,3,3,77
38,3,4,115
317,2,3,20
508,0,0,0
487,2,2,0
272,5,3,0
692,1,7,0
538,2,5,0
668,7,7,0
53,7,1,0
296,5,2,0
345,5,1,0
717,3,0,0
729,4,7,118
264,3,3,32
211,6,5,12
604,6,6,18
147,2,6,7
190,0,6,19
461,6,1,8
174,5,2,0
380,2,3,96
53,6,4,0
651,4,1,0
5,4,4,0
16,7,1,0
393,7,1,0
497,2,5,145
685,3,1,21
617,7,6,18
235,6,1,0
125,1,1,0
110,2,2,43
723,2,6,3208
303,2,0,0
364,1,4,28
177,5,4,0
212,2,7,76
200,0,3,0
726,0,7,2137
657,2,4,0
480,7,2,14
506,5,5,53
719,2,0,0
546,6,3,9
571,1,5,177
390,2,4,11
687,7,7,0
541,4,5,71
725,3,7,590
372,0,7,50
15,4,1,5
469,0,6,151
131,3,7,74
158,6,6,260
174,7,6,12
89,2,7,26
257,4,6,111
111,0,7,27
51,4,0,0
250,6,6,0
246,5,2,0
493,2,2,131
504,7,4,23
598,6,7,17
226,1,6,5
409,2,2,55
297,6,2,0
227,5,7,0
561,7,1,0
640,2,6,116
288,2,1,0
290,5,5,0
331,0,2,32
67,2,2,51
711,0,6,0
231,3,1,5
95,5,1,0
65,6,7,171
695,1,0,12
413,0,5,12
672,5,7,12
464,7,3,0
263,3,7,80
0,3,5,19
380,1,2,142
625,3,1,37
646,2,6,164
355,4,1,17
86,2,3,136
216,5,0,0
420,0,5,75
8,0,5,24
546,6,1,0
352,2,0,6
396,3,1,0
691,3,5,0
178,3,6,31
330,5,3,0
392,5,3,0
647,1,7,97
432,2,3,124
112,0,3,27
52,4,4,3
7,7,2,0
452,6,0,0
113,4,1,0
390,3,2,18
201,1,7,0
682,5,6,0
230,6,3,0
381,5,6,153
329,3,2,10
459,3,4,77
382,1,5,358
218,4,2,0
280,4,3,41
662,7,7,0
557,2,6,94
661,5,0,0
535,2,5,0
499,4,1,8
718,7,1,0
576,0,2,71
127,0,2,11
286,5,1,0
631,4,0,0
708,6,1,0
133,0,1,11
551,3,4,135
418,3,2,0
400,2,3,71
662,3,5,223
690,6,4,0
614,3,1,11
388,7,4,7
660,7,3,0
368,3,6,0
218,1,0,0
13,7,1,0
491,3,7,0
479,3,0,48
648,1,0,0
25,7,3,0
404,1,2,48
488,6,5,0
17,6,4,0
672,6,0,0
208,6,0,0
306,7,7,55
183,7,7,0
43,3,2,9
183,7,2,0
422,1,4,94
47,6,7,3
511,0,4,0
31,2,6,3
166,1,4,18
674,4,6,148
535,6,0,0
86,4,0,4
706,7,4,0
543,1,1,9
298,0,4,6
372,2,0,0
183,5,2,7
181,5,2,0
628,2,4,60
510,4,5,15
600,2,6,306
360,4,3,79
591,4,6,115
236,7,5,5
13,3,5,38
679,0,6,12
408,1,6,1107
624,7,0,0
715,2,3,169
17,1,2,36
245,0,6,5
389,2,7,37
97,6,2,4
219,2,4,16
1,6,7,0
438,0,6,25
588,2,1,0
176,3,0,0
237,7,7,0
31,6,6,0
84,4,6,120
186,5,3,0
408,7,0,0
723,2,1,0
196,3,6,12
623,2,6,82
695,4,6,148
377,6,6,0
112,1,3,20
154,0,0,4
370,4,2,0
278,3,5,5
618,4,2,0
90,3,3,47
366,1,4,17
456,3,7,90
563,4,0,0
452,6,6,25
81,6,0,0
178,7,5,0
342,0,3,10
522,2,2,99
386,3,0,7
557,6,0,0
40,5,5,49
96,5,1,0
444,4,1,0
463,1,4,0
98,3,4,27
80,5,2,0
501,0,3,137
500,3,5,254
207,7,7,5
323,5,3,0
135,4,7,70
285,4,2,5
454,3,2,8
181,2,6,4
718,4,4,134
367,1,7,7
90,3,5,132
598,5,1,10
417,3,1,0
148,5,6,0
336,2,1,0
23,3,7,30
399,1,0,7
56,1,6,6
89,3,5,98
450,3,2,8
89,2,5,89
24,4,1,9
100,4,7,6
450,4,0,0
125,5,1,0
532,1,1,15
697,5,1,69
719,7,3,0
550,3,5,670
619,3,3,121
36,4,1,11
544,4,6,129
228,4,4,5
564,4,0,0
580,4,0,0
217,4,6,37
316,2,3,61
209,4,7,85
358,0,0,33
377,2,0,7
121,3,3,13
376,2,5,164
165,5,3,11
393,1,1,0
82,6,7,35
188,6,7,12
715,0,4,156
349,2,0,0
159,0,6,425
410,6,2,0
58,4,4,154
241,3,0,0
498,7,5,22
378,2,0,0
30,5,5,0
373,7,6,28
630,6,6,11
703,2,1,13
546,5,6,160
177,7,5,0
108,7,6,4
611,5,5,0
248,6,3,0
421,1,3,101
716,7,0,0
181,1,2,4
673,2,2,54
232,7,4,0
533,1,7,55
395,0,7,11
542,3,3,71
207,6,6,16
210,6,6,16
457,2,6,125
254,3,2,9
257,4,1,14
506,1,1,0
381,0,4,96
81,5,1,6
639,6,2,0
198,0,2,0
411,6,0,0
492,0,2,28
711,5,6,0
202,4,7,8
591,0,1,27
615,7,7,11
320,3,3,16
721,1,1,0
491,3,1,8
271,7,7,0
463,0,2,0
371,3,5,7
332,7,5,32
278,1,6,32
724,1,7,436
504,2,6,1065
125,6,5,0
429,3,5,125
467,2,4,8
504,7,5,9
494,7,7,0
37,6,3,9
637,6,1,0
261,1,1,5
538,2,7,0
135,5,7,39
61,2,1,3
327,0,6,200
468,4,1,0
377,5,4,50
694,6,0,0
689,1,1,0
521,1,2,114
256,4,0,0
681,5,7,0
688,0,0,12
269,7,2,0
146,3,0,0
309,2,5,104
74,5,3,0
594,5,7,105
492,5,2,0
579,2,2,54
616,2,6,82
648,2,4,122
568,5,3,10
462,6,3,21
688,4,6,41
147,7,2,0
29,1,2,0
712,3,6,0
233,5,4,26
562,1,2,0
249,5,6,0
569,7,5,16
178,5,7,4
156,6,1,0
574,5,7,32
270,3,0,0
291,6,7,0
539,4,1,9
710,2,0,0
123,0,4,0
692,0,2,0
115,5,6,20
106,3,3,20
403,7,6,18
171,2,5,0
413,5,2,0
120,1,1,0
367,4,3,96
277,1,7,9
249,2,1,0
534,7,3,0
423,4,4,31
650,2,4,51
659,5,6,0
175,1,7,15
153,1,6,62
674,6,2,12
65,1,2,130
373,5,5,85
83,7,3,0
391,2,2,0
441,2,3,0
456,2,6,111
121,7,0,0
312,0,4,83
330,3,3,36
282,1,4,18
571,3,7,68
74,6,4,0
614,5,5,36
560,4,5,16
420,1,2,51
105,0,7,10
94,5,2,0
562,6,2,0
29,0,6,0
107,0,0,6
466,0,6,0
16,6,1,0
727,2,3,1284
460,3,6,103
94,4,0,4
684,7,5,0
663,2,4,337
328,6,0,0
57,5,2,0
319,0,0,0
595,2,7,105
610,4,4,11
347,1,6,6
358,1,6,827
307,5,4,19
122,7,4,0
39,2,6,276
260,3,0,0
723,2,3,250
62,4,0,3
499,7,4,8
446,1,3,66
658,7,0,0
154,1,2,151
249,5,3,0
437,7,0,0
282,7,4,29
303,4,6,25
492,6,4,28
39,2,5,186
355,1,4,10
611,0,1,0
440,0,2,0
67,4,4,160
278,7,0,0
187,5,5,27
428,5,7,51
588,7,3,0
561,5,4,10
450,2,6,86
85,3,5,547
282,1,7,38
519,7,2,0
240,0,1,17
89,5,5,73
655,5,1,0
711,3,5,0
270,3,3,5
426,0,4,75
399,3,0,0
515,1,2,9
377,6,4,68
47,6,3,0
230,0,3,37
722,6,1,0
135,7,4,17
36,7,1,0
696,1,2,125
288,1,7,34
87,1,5,344
355,2,1,17
565,7,0,0
514,5,3,0
124,7,0,0
643,3,6,78
611,1,3,0
274,0,5,0
354,1,4,27
470,4,7,27
528,5,4,40
214,5,4,16
614,1,5,75
298,5,6,0
220,1,4,5
687,3,3,0
272,4,6,5
410,5,5,87
209,0,0,28
708,1,2,13
348,1,2,37
451,4,1,8
110,3,6,20
343,3,0,0
230,3,1,5
695,2,3,148
449,3,6,53
186,4,7,58
122,3,1,4
476,3,7,34
538,0,1,0
569,1,3,74
57,6,6,12
18,2,5,434
687,3,4,0
618,3,0,0
614,2,6,18
160,6,1,0
592,3,2,27
533,2,2,15
441,0,4,0
682,6,0,0
215,0,4,56
58,6,7,109
431,6,5,31
661,6,2,0
404,7,0,0
312,1,3,119
416,2,5,7
557,7,6,0
332,1,3,71
617,1,4,36
146,0,5,11
151,2,1,0
602,3,5,295
498,2,6,173
704,6,4,0
703,1,5,268
592,6,3,17
110,1,2,60
326,1,6,20
275,1,2,14
548,0,6,264
137,0,3,98
378,5,2,7
470,1,1,0
629,6,6,0
301,2,1,6
695,5,4,21
161,1,3,55
485,4,1,0
355,0,6,146
723,1,5,731
397,3,1,23
219,4,5,26
611,0,6,18
688,7,4,21
247,3,4,5
179,6,4,0
449,6,2,0
570,0,5,184
582,7,1,0
294,3,4,9
346,1,5,6
242,3,6,27
667,4,6,122
260,4,7,22
272,1,2,0
468,5,2,0
642,7,2,11
116,2,0,0
415,2,5,24
639,5,5,49
450,4,5,86
334,4,1,10
626,0,3,97
95,4,0,0
177,5,0,0
12,1,1,0
420,4,2,0
694,1,6,226
643,0,2,11
247,7,5,0
173,2,5,27
311,1,5,285
458,2,7,61
164,4,6,1434
87,3,5,442
54,4,4,3
582,0,3,0
187,0,0,4
389,6,3,0
131,4,3,17
469,2,4,130
566,2,7,100
362,2,3,85
583,6,4,0
538,1,0,0
676,7,3,21
511,7,7,0
542,0,7,120
253,5,6,0
239,7,1,0
277,0,3,41
583,6,7,17
379,2,0,0
256,3,0,0
320,3,2,0
487,0,6,8
360,1,4,57
263,5,7,53
453,6,2,8
590,6,5,44
384,0,4,112
540,2,5,71
285,5,4,29
378,5,5,68
400,6,3,66
510,0,7,15
416,1,2,7
77,3,2,10
244,6,2,0
365,1,3,39
288,7,5,40
204,4,6,20
634,1,5,37
440,0,1,0
443,0,4,0
114,0,1,0
544,3,7,55
603,6,4,36
268,4,7,18
360,5,5,50
394,0,5,0
241,5,4,27
152,4,3,0
325,4,0,0
95,3,5,67
411,3,0,0
475,6,2,0
291,1,6,0
46,0,0,14
726,7,1,0
287,1,3,111
380,6,4,0
387,7,0,0
291,6,4,0
534,7,0,0
707,6,0,0
643,3,2,19
612,5,6,0
40,7,3,0
230,6,2,0
536,0,0,0
724,7,7,14
453,7,4,13
354,3,0,6
636,4,3,11
69,4,6,548
680,6,2,0
657,0,7,20
205,7,0,0
455,4,0,8
624,1,2,97
656,7,1,0
699,4,5,484
569,0,5,94
441,6,6,0
564,2,3,16
273,7,5,0
41,3,2,9
63,7,7,3
355,6,7,6
238,6,4,5
676,5,5,74
109,7,2,0
627,0,1,11
477,4,2,0
623,5,3,18
521,5,2,15
549,1,7,144
632,2,3,0
35,7,0,0
116,0,0,10
263,0,5,14
676,6,7,33
565,0,5,32
624,4,4,164
302,3,7,55
538,2,0,0
600,5,4,103
534,1,6,15
513,4,2,0
510,6,2,0
48,6,7,3
408,0,6,1239
570,0,0,26
676,7,6,0
120,5,1,7
35,1,0,0
700,0,7,238
229,6,2,0
359,5,2,0
342,6,0,0
168,1,7,53
37,1,6,233
170,3,3,0
542,2,2,15
668,4,2,12
434,4,0,0
318,7,2,0
222,6,1,0
514,0,7,0
265,0,5,29
54,4,5,3
707,2,7,69
143,7,6,4
122,1,6,7
612,6,2,0
519,1,5,342
608,3,0,0
134,1,0,0
134,5,5,76
13,0,5,259
371,5,3,0
191,7,3,4
603,0,5,46
218,0,1,8
626,1,5,146
403,2,5,78
598,1,0,0
295,7,1,0
395,6,3,0
4,1,4,0
400,7,7,0
602,0,4,92
492,6,5,14
705,5,0,0
559,1,5,0
278,6,1,0
267,1,2,18
489,3,0,0
568,4,3,16
468,6,2,0
63,4,6,130
287,0,3,38
441,2,7,0
409,4,0,0
127,7,5,0
122,4,6,0
501,4,0,28
199,7,7,0
487,4,7,8
511,5,6,0
469,6,4,0
689,3,7,0
196,4,5,20
716,6,6,13
166,1,6,853
393,2,3,7
579,5,6,54
695,1,4,128
728,6,0,0
149,3,6,0
625,0,6,86
191,3,3,31
269,3,1,0
585,0,1,0
168,4,3,43
456,4,5,146
674,6,5,21
633,4,1,0
88,5,0,0
292,6,7,0
94,5,4,89
200,4,7,0
407,7,5,18
223,6,5,0
139,1,2,35
35,2,1,9
458,3,1,21
372,5,6,0
513,0,4,9
596,2,1,10
370,0,1,0
714,1,5,56
516,4,2,0
258,4,0,0
466,1,0,0
542,7,5,0
48,4,0,0
603,7,0,0
312,5,6,170
332,4,7,57
505,2,4,53
423,7,6,7
641,3,3,78
308,2,6,132
409,2,7,75
56,4,2,0
518,1,4,53
614,4,6,28
436,7,4,8
555,6,1,0
306,5,3,9
169,4,2,4
623,4,5,103
114,4,7,10
631,4,4,19
707,7,5,13
198,2,3,0
615,6,5,36
201,1,3,8
707,2,5,91
437,6,3,0
397,7,7,7
43,3,3,40
28,2,5,0
300,1,2,15
453,1,5,45
656,6,3,0
92,1,0,0
208,4,5,209
554,4,5,142
602,2,7,139
102,4,6,0
376,5,6,74
26,2,6,23
701,3,2,13
34,1,7,923
268,1,4,9
172,4,1,0
152,7,5,0
427,5,3,75
527,2,1,0
297,5,2,0
654,1,5,71
170,4,6,0
46,1,0,0
52,2,5,3
96,5,2,0
421,4,3,24
644,5,2,0
223,2,6,0
66,7,4,45
420,3,7,19
348,0,2,17
146,3,1,0
341,0,5,71
641,6,3,11
646,2,7,116
85,3,4,83
149,5,7,0
548,7,0,0
235,4,4,16
635,2,1,0
699,0,4,203
401,1,6,149
394,4,2,0
605,1,4,64
467,5,5,0
343,5,1,0
11,1,5,483
75,4,1,0
490,7,0,0
142,6,7,17
335,7,7,16
726,5,6,554
172,5,5,4
389,7,6,11
82,5,3,12
354,3,6,118
718,0,5,134
243,2,4,14
13,1,3,118
512,6,3,0
482,2,7,59
455,1,3,119
389,4,3,131
7,6,0,0
515,6,0,0
56,5,0,0
428,1,7,75
115,2,1,0
19,5,4,22
247,1,0,0
447,5,4,0
128,0,2,31
109,1,0,4
390,2,5,11
569,2,2,184
223,5,2,0
69,4,2,0
193,0,7,33
470,4,4,130
269,5,3,0
30,6,5,0
126,6,6,0
282,7,3,0
349,0,6,71
250,0,4,0
147,6,5,0
701,3,6,2092
17,1,5,276
184,2,6,24
48,2,1,0
217,7,6,0
33,2,6,221
562,1,3,0
302,1,7,83
415,1,4,0
46,3,0,6
397,1,4,41
484,4,3,72
251,5,1,0
250,7,2,0
165,5,1,14
701,0,4,294
691,6,0,0
137,1,6,275
537,5,6,0
615,0,7,46
701,7,5,35
9,7,3,5
449,2,1,0
219,6,6,0
290,0,1,0
706,0,6,134
485,5,6,14
460,1,2,48
148,1,4,0
155,6,2,0
440,2,7,13
512,6,6,0
98,0,3,23
493,6,3,0
324,1,3,71
317,5,3,6
137,1,0,0
681,5,0,0
586,2,2,0
25,1,3,34
33,0,3,797
252,6,7,17
369,6,0,0
18,2,2,27
2,4,4,0
365,5,6,17
48,5,1,0
424,3,6,94
411,1,6,149
279,5,2,0
173,2,2,4
72,0,6,26
580,5,6,27
393,7,2,0
547,3,7,129
178,0,1,0
569,7,7,0
382,2,4,148
213,7,4,5
548,7,3,0
160,7,0,0
420,2,0,0
372,5,7,22
434,6,7,8
202,2,1,5
116,4,7,56
404,6,6,18
196,3,1,0
229,0,4,8
331,7,7,6
388,3,4,96
324,5,2,0
133,4,6,98
5,0,1,0
518,2,0,0
729,0,2,82
112,4,0,4
78,5,5,0
119,7,1,0
581,3,6,98
198,7,0,0
435,4,2,0
503,2,3,95
35,5,1,0
18,5,0,0
454,6,0,0
427,2,3,94
151,4,5,0
729,1,7,318
19,5,1,0
655,0,6,20
501,0,0,8
546,3,6,190
571,3,6,242
101,1,3,0
605,1,5,103
596,4,0,0
175,5,4,0
216,6,5,26
208,5,0,0
5,0,3,3
675,1,0,0
727,5,5,826
585,6,6,0
497,0,0,8
210,2,4,116
380,5,3,22
81,5,7,57
87,5,2,4
559,4,5,16
512,3,1,0
448,3,7,58
332,2,5,113
90,5,1,0
353,3,6,156
494,7,4,8
725,7,7,14
448,0,6,45
159,0,1,4
640,2,3,60
31,7,5,0
139,2,6,1522
719,1,4,22
373,5,1,7
235,1,0,5
161,3,0,7
671,5,1,0
665,5,4,82
189,0,2,19
479,5,6,180
84,2,7,117
537,7,3,0
645,4,1,19
530,7,7,15
639,3,3,30
521,6,1,0
621,3,4,82
385,0,1,7
18,1,4,150
21,6,2,0
730,1,0,14
629,2,5,116
439,0,6,8
91,1,6,162
49,0,5,21
562,3,3,0
472,3,2,8
175,0,6,0
238,6,5,26
155,4,3,7
457,7,4,0
47,4,3,18
264,6,7,5
122,0,5,4
296,3,1,0
305,2,1,6
24,2,1,3
326,5,4,6
622,0,4,57
128,6,7,0
493,5,0,0
663,1,5,184
725,2,6,4175
215,7,2,0
85,4,0,4
316,2,4,16
193,6,4,16
120,1,0,0
432,4,1,33
23,6,1,0
498,6,2,0
604,2,1,28
458,7,6,0
227,5,3,0
449,5,5,73
266,1,4,5
290,5,2,0
638,4,3,134
394,2,2,0
539,1,6,0
104,3,7,87
551,0,6,710
88,5,2,0
368,3,3,0
423,7,7,19
624,2,4,134
318,0,5,10
410,2,7,94
542,3,2,9
111,5,5,43
228,0,5,8
512,2,1,0
328,2,4,83
133,2,7,74
390,7,2,0
542,5,1,0
386,5,4,0
259,3,0,0
584,5,0,0
185,7,7,0
678,0,1,0
643,6,6,0
301,7,1,0
23,0,2,22
256,2,2,44
267,1,5,52
327,3,0,0
371,4,3,17
440,4,2,0
272,5,7,0
191,6,6,31
240,6,4,5
234,7,5,5
239,4,1,13
635,4,3,0
244,6,0,0
377,5,7,39
93,2,6,117
324,5,6,6
370,6,0,0
345,4,5,0
33,0,4,278
549,3,4,65
574,7,4,0
703,3,4,212
115,3,7,40
645,4,4,127
624,3,0,11
70,1,3,124
146,1,4,0
293,0,2,30
593,4,7,122
335,1,3,77
511,3,3,0
547,4,1,15
361,3,1,0
30,3,4,3
665,3,3,223
80,2,6,12
685,6,6,33
624,5,7,67
402,0,3,78
502,7,4,8
642,7,5,11
449,6,6,0
226,6,5,0
632,2,5,37
82,3,6,120
113,6,7,13
452,0,7,73
74,1,7,22
337,7,3,21
588,5,2,0
191,0,5,53
489,4,6,0
431,2,1,7
384,0,5,351
573,1,2,116
370,4,6,0
576,5,5,308
632,0,2,19
196,2,6,16
385,7,5,11
696,3,2,0
165,0,1,44
542,0,6,104
450,7,0,0
394,3,2,0
373,4,5,68
614,7,3,0
639,4,5,60
458,3,6,96
446,5,1,0
299,0,6,6
674,7,2,0
245,7,1,0
675,4,0,21
220,4,4,16
467,0,6,0
246,5,0,0
311,4,4,19
721,5,6,104
375,5,4,57
677,6,2,0
607,4,6,0
358,3,3,71
196,5,2,0
699,6,1,0
299,7,7,0
506,5,2,9
304,0,2,40
293,5,7,19
718,5,2,0
626,7,0,0
462,7,4,13
519,0,6,219
569,5,4,10
430,1,0,0
600,2,0,11
135,7,6,39
599,2,5,193
187,7,0,0
411,5,4,43
145,1,2,11
555,1,2,10
195,7,4,8
95,3,7,44
299,7,2,0
716,6,7,22
558,5,1,0
184,1,3,15
623,5,4,82
98,0,1,0
58,4,7,79
304,0,3,157
328,0,4,93
530,4,6,249
297,2,2,0
226,2,3,8
389,6,0,0
122,7,7,0
436,1,1,0
26,7,7,0
300,7,3,0
724,4,0,0
406,5,5,96
660,4,7,39
505,4,5,167
258,3,5,58
717,1,2,125
593,5,5,159
218,7,4,5
649,2,3,141
674,3,3,161
497,2,3,109
305,1,1,0
3,5,2,0
649,0,3,122
258,7,4,5
385,6,4,11
75,2,1,0
470,6,4,0
434,7,4,25
410,1,3,82
246,4,7,0
709,1,5,0
719,2,3,303
447,0,5,25
317,4,1,0
276,0,0,0
170,6,6,0
264,3,6,65
22,2,5,71
281,7,6,32
187,3,3,24
151,0,1,0
236,7,7,8
219,5,3,8
114,4,6,87
692,4,1,0
438,7,6,8
469,4,7,117
108,7,4,10
603,6,2,18
136,1,6,168
92,7,7,41
55,1,3,6
499,1,5,167
321,6,1,0
580,2,2,105
283,7,4,5
649,7,5,31
650,3,4,63
513,2,7,0
716,4,4,78
423,0,7,82
118,4,6,20
196,4,7,16
684,6,2,0
333,4,6,238
120,3,1,7
485,4,3,45
217,3,7,34
384,4,4,138
242,4,6,14
428,1,5,188
728,5,0,0
259,5,7,22
672,6,3,41
565,3,6,32
368,1,4,0
650,2,5,122
208,6,7,8
192,2,0,0
527,1,7,152
119,1,6,13
383,4,7,46
613,7,0,0
587,4,5,0
391,2,1,0
448,4,0,8
728,4,6,1003
670,7,0,0
465,3,3,13
599,4,6,210
697,1,1,13
553,5,6,52
65,7,4,9
221,3,5,8
143,0,7,35
697,3,3,78
578,0,3,149
167,2,5,490
322,1,7,0
160,0,1,30
370,0,0,0
241,2,0,0
179,7,1,0
710,6,1,0
509,6,5,15
383,2,5,675
138,6,4,4
175,7,2,0
212,3,4,33
683,5,3,0
660,1,5,63
400,1,6,167
208,1,4,68
627,5,5,37
525,4,6,257
458,5,6,27
382,7,4,7
604,1,4,110
42,5,2,25
713,1,5,22
142,0,2,31
364,0,0,11
572,1,4,52
574,1,3,177
167,1,3,62
102,0,2,0
341,7,4,0
612,7,1,0
257,0,0,5
158,2,6,359
524,1,3,137
14,3,0,0
164,5,7,256
615,4,4,11
426,4,0,7
53,3,1,0
515,5,5,0
202,6,2,0
232,2,0,0
493,7,0,0
668,6,0,0
258,7,7,9
70,7,3,0
186,0,6,12
694,0,3,247
250,7,6,0
351,2,5,114
693,1,6,214
398,7,6,11
506,7,0,0
52,0,3,6
136,4,3,70
185,6,3,0
101,2,0,0
128,6,4,4
647,0,6,146
493,4,6,28
696,7,4,22
357,2,1,10
429,0,3,70
608,2,7,0
415,4,4,19
602,7,6,18
53,4,3,9
593,1,3,186
48,1,7,51
276,1,7,5
311,4,2,0
162,4,4,37
337,3,6,206
659,7,5,63
349,2,3,114
216,0,5,29
315,5,7,20
545,3,7,71
683,3,3,0
558,0,1,16
213,2,2,25
363,6,4,11
354,0,5,81
351,2,6,189
260,3,4,31
575,6,5,68
132,3,5,70
77,5,2,0
606,3,6,139
540,4,1,9
293,3,2,0
9,0,1,8
400,0,2,83
113,6,5,4
228,3,4,5
353,4,2,0
215,1,5,154
257,2,2,31
577,4,3,132
478,4,2,0
138,0,1,13
322,4,3,6
362,0,7,148
664,6,5,31
408,6,1,7
385,1,1,0
67,2,7,244
711,3,4,0
350,2,3,91
470,5,7,13
474,4,7,34
71,7,7,0
76,4,1,0
228,6,2,0
243,6,3,5
61,6,7,21
473,5,3,0
554,7,3,0
634,4,5,19
57,4,5,262
520,2,1,0
85,3,3,95
514,1,1,0
693,0,7,247
152,1,6,14
407,3,7,89
154,1,4,146
299,1,7,0
632,1,0,0
134,6,1,0
290,0,6,0
529,6,0,0
298,3,6,89
79,0,5,0
515,0,0,9
582,0,7,71
157,3,6,187
693,3,3,202
628,3,1,19
382,4,4,39
484,0,7,59
599,1,5,159
382,1,2,46
111,6,2,0
179,0,4,4
364,3,4,7
244,0,6,17
118,0,4,46
528,2,3,71
366,2,3,11
256,5,6,164
313,6,2,0
528,0,7,209
206,1,5,56
